id,filename,speaker_id,word
55,words/warm/4.wav,1,warm
56,words/Radio/2.wav,1,Radio
57,words/Heizung/3.wav,1,Heizung
58,words/Staubsauger/4.wav,1,Staubsauger
59,words/Radio/3.wav,1,Radio
60,words/Schraube/4.wav,1,Schraube
61,words/Fernseher/4.wav,1,Fernseher
62,words/Alarm/3.wav,1,Alarm
63,words/Spiegel/4.wav,1,Spiegel
64,words/Alarm/4.wav,1,Alarm
65,words/Heizung/4.wav,1,Heizung
66,words/aus/4.wav,1,aus
67,words/Brötchen/4.wav,1,Brötchen
68,words/wunderbar/3.wav,1,wunderbar
69,words/Leitung/3.wav,1,Leitung
70,words/nicht/3.wav,1,nicht
71,words/Radio/4.wav,1,Radio
72,words/Leitung/4.wav,1,Leitung
73,words/an/2.wav,1,an
74,words/wunderbar/4.wav,1,wunderbar
75,words/nicht/4.wav,1,nicht
76,words/an/3.wav,1,an
77,words/offen/4.wav,1,offen
78,words/Licht/4.wav,1,Licht
79,words/an/4.wav,1,an
80,words/Brötchen/9.wav,3,Brötchen
81,words/kann/9.wav,3,kann
82,words/Staubsauger/9.wav,3,Staubsauger
83,words/Spiegel/9.wav,3,Spiegel
84,words/Alarm/9.wav,3,Alarm
85,words/Lüftung/9.wav,3,Lüftung
86,words/Ofen/9.wav,3,Ofen
87,words/Haus/9.wav,3,Haus
88,words/Heizung/9.wav,3,Heizung
89,words/Fernseher/9.wav,3,Fernseher
90,words/Ofen/10.wav,3,Ofen
91,words/Schraube/9.wav,3,Schraube
92,words/Spiegel/10.wav,3,Spiegel
93,words/Brötchen/10.wav,3,Brötchen
94,words/Licht/9.wav,3,Licht
95,words/kann/10.wav,3,kann
96,words/Staubsauger/10.wav,3,Staubsauger
97,words/Spiegel/11.wav,3,Spiegel
98,words/Brötchen/11.wav,3,Brötchen
99,words/Lüftung/10.wav,3,Lüftung
100,words/aus/9.wav,3,aus
101,words/Haus/10.wav,3,Haus
102,words/nicht/9.wav,3,nicht
103,words/warm/9.wav,3,warm
104,words/Schraube/10.wav,3,Schraube
105,words/Haus/11.wav,3,Haus
106,words/Schraube/11.wav,3,Schraube
107,words/kann/11.wav,3,kann
108,words/warm/10.wav,3,warm
109,words/nicht/10.wav,3,nicht
110,words/Heizung/10.wav,3,Heizung
111,words/aus/10.wav,3,aus
112,words/an/9.wav,3,an
113,words/Lüftung/11.wav,3,Lüftung
114,words/Leitung/9.wav,3,Leitung
115,words/offen/9.wav,3,offen
116,words/Haus/12.wav,3,Haus
117,words/Lüftung/12.wav,3,Lüftung
118,words/offen/10.wav,3,offen
119,words/warm/11.wav,3,warm
120,words/wunderbar/9.wav,3,wunderbar
121,words/Licht/10.wav,3,Licht
122,words/Ofen/11.wav,3,Ofen
123,words/Leitung/10.wav,3,Leitung
124,words/aus/11.wav,3,aus
125,words/Alarm/10.wav,3,Alarm
126,words/offen/11.wav,3,offen
127,words/Fernseher/10.wav,3,Fernseher
128,words/kann/12.wav,3,kann
129,words/Ofen/12.wav,3,Ofen
130,words/wunderbar/10.wav,3,wunderbar
131,words/Radio/9.wav,3,Radio
132,words/Licht/11.wav,3,Licht
133,words/Fernseher/11.wav,3,Fernseher
134,words/Staubsauger/11.wav,3,Staubsauger
135,words/warm/12.wav,3,warm
136,words/Radio/10.wav,3,Radio
137,words/Heizung/11.wav,3,Heizung
138,words/Staubsauger/12.wav,3,Staubsauger
139,words/Radio/11.wav,3,Radio
140,words/Schraube/12.wav,3,Schraube
141,words/Fernseher/12.wav,3,Fernseher
142,words/Alarm/11.wav,3,Alarm
143,words/Spiegel/12.wav,3,Spiegel
144,words/Alarm/12.wav,3,Alarm
145,words/Heizung/12.wav,3,Heizung
146,words/aus/12.wav,3,aus
147,words/Brötchen/12.wav,3,Brötchen
148,words/wunderbar/11.wav,3,wunderbar
149,words/Leitung/11.wav,3,Leitung
150,words/nicht/11.wav,3,nicht
151,words/Radio/12.wav,3,Radio
152,words/Leitung/12.wav,3,Leitung
153,words/an/10.wav,3,an
154,words/wunderbar/12.wav,3,wunderbar
155,words/nicht/12.wav,3,nicht
156,words/an/11.wav,3,an
157,words/offen/12.wav,3,offen
158,words/Licht/12.wav,3,Licht
159,words/an/12.wav,3,an
160,words/Brötchen/17.wav,5,Brötchen
161,words/kann/17.wav,5,kann
162,words/Staubsauger/17.wav,5,Staubsauger
163,words/Spiegel/17.wav,5,Spiegel
164,words/Alarm/17.wav,5,Alarm
165,words/Lüftung/17.wav,5,Lüftung
166,words/Ofen/17.wav,5,Ofen
167,words/Haus/17.wav,5,Haus
168,words/Heizung/17.wav,5,Heizung
169,words/Fernseher/17.wav,5,Fernseher
170,words/Ofen/18.wav,5,Ofen
171,words/Schraube/17.wav,5,Schraube
172,words/Spiegel/18.wav,5,Spiegel
173,words/Brötchen/18.wav,5,Brötchen
174,words/Licht/17.wav,5,Licht
175,words/kann/18.wav,5,kann
176,words/Staubsauger/18.wav,5,Staubsauger
177,words/Spiegel/19.wav,5,Spiegel
178,words/Brötchen/19.wav,5,Brötchen
179,words/Lüftung/18.wav,5,Lüftung
180,words/aus/17.wav,5,aus
181,words/Haus/18.wav,5,Haus
182,words/nicht/17.wav,5,nicht
183,words/warm/17.wav,5,warm
184,words/Schraube/18.wav,5,Schraube
185,words/Haus/19.wav,5,Haus
186,words/Schraube/19.wav,5,Schraube
187,words/kann/19.wav,5,kann
188,words/warm/18.wav,5,warm
189,words/nicht/18.wav,5,nicht
190,words/Heizung/18.wav,5,Heizung
191,words/aus/18.wav,5,aus
192,words/an/17.wav,5,an
193,words/Lüftung/19.wav,5,Lüftung
194,words/Leitung/17.wav,5,Leitung
195,words/offen/17.wav,5,offen
196,words/Haus/20.wav,5,Haus
197,words/Lüftung/20.wav,5,Lüftung
198,words/offen/18.wav,5,offen
199,words/warm/19.wav,5,warm
200,words/wunderbar/17.wav,5,wunderbar
201,words/Licht/18.wav,5,Licht
202,words/Ofen/19.wav,5,Ofen
203,words/Leitung/18.wav,5,Leitung
204,words/aus/19.wav,5,aus
205,words/Alarm/18.wav,5,Alarm
206,words/offen/19.wav,5,offen
207,words/Fernseher/18.wav,5,Fernseher
208,words/kann/20.wav,5,kann
209,words/Ofen/20.wav,5,Ofen
210,words/wunderbar/18.wav,5,wunderbar
211,words/Radio/17.wav,5,Radio
212,words/Licht/19.wav,5,Licht
213,words/Fernseher/19.wav,5,Fernseher
214,words/Staubsauger/19.wav,5,Staubsauger
215,words/warm/20.wav,5,warm
216,words/Radio/18.wav,5,Radio
217,words/Heizung/19.wav,5,Heizung
218,words/Staubsauger/20.wav,5,Staubsauger
219,words/Radio/19.wav,5,Radio
220,words/Schraube/20.wav,5,Schraube
221,words/Fernseher/20.wav,5,Fernseher
222,words/Alarm/19.wav,5,Alarm
223,words/Spiegel/20.wav,5,Spiegel
224,words/Alarm/20.wav,5,Alarm
225,words/Heizung/20.wav,5,Heizung
226,words/aus/20.wav,5,aus
227,words/Brötchen/20.wav,5,Brötchen
228,words/wunderbar/19.wav,5,wunderbar
229,words/Leitung/19.wav,5,Leitung
230,words/nicht/19.wav,5,nicht
231,words/Radio/20.wav,5,Radio
232,words/Leitung/20.wav,5,Leitung
233,words/an/18.wav,5,an
234,words/wunderbar/20.wav,5,wunderbar
235,words/nicht/20.wav,5,nicht
236,words/an/19.wav,5,an
237,words/offen/20.wav,5,offen
238,words/Licht/20.wav,5,Licht
239,words/an/20.wav,5,an
240,words/Brötchen/21.wav,6,Brötchen
241,words/kann/21.wav,6,kann
242,words/Staubsauger/21.wav,6,Staubsauger
243,words/Spiegel/21.wav,6,Spiegel
244,words/Alarm/21.wav,6,Alarm
245,words/Lüftung/21.wav,6,Lüftung
246,words/Ofen/21.wav,6,Ofen
247,words/Haus/21.wav,6,Haus
248,words/Heizung/21.wav,6,Heizung
249,words/Fernseher/21.wav,6,Fernseher
250,words/Ofen/22.wav,6,Ofen
251,words/Schraube/21.wav,6,Schraube
252,words/Spiegel/22.wav,6,Spiegel
253,words/Brötchen/22.wav,6,Brötchen
254,words/Licht/21.wav,6,Licht
255,words/kann/22.wav,6,kann
256,words/Staubsauger/22.wav,6,Staubsauger
257,words/Spiegel/23.wav,6,Spiegel
258,words/Brötchen/23.wav,6,Brötchen
259,words/Lüftung/22.wav,6,Lüftung
260,words/aus/21.wav,6,aus
261,words/Haus/22.wav,6,Haus
262,words/nicht/21.wav,6,nicht
263,words/warm/21.wav,6,warm
264,words/Schraube/22.wav,6,Schraube
265,words/Haus/23.wav,6,Haus
266,words/Schraube/23.wav,6,Schraube
267,words/kann/23.wav,6,kann
268,words/warm/22.wav,6,warm
269,words/nicht/22.wav,6,nicht
270,words/Heizung/22.wav,6,Heizung
271,words/aus/22.wav,6,aus
272,words/an/21.wav,6,an
273,words/Lüftung/23.wav,6,Lüftung
274,words/Leitung/21.wav,6,Leitung
275,words/offen/21.wav,6,offen
276,words/Haus/24.wav,6,Haus
277,words/Lüftung/24.wav,6,Lüftung
278,words/offen/22.wav,6,offen
279,words/warm/23.wav,6,warm
280,words/wunderbar/21.wav,6,wunderbar
281,words/Licht/22.wav,6,Licht
282,words/Ofen/23.wav,6,Ofen
283,words/Leitung/22.wav,6,Leitung
284,words/aus/23.wav,6,aus
285,words/Alarm/22.wav,6,Alarm
286,words/offen/23.wav,6,offen
287,words/Fernseher/22.wav,6,Fernseher
288,words/kann/24.wav,6,kann
289,words/Ofen/24.wav,6,Ofen
290,words/wunderbar/22.wav,6,wunderbar
291,words/Radio/21.wav,6,Radio
292,words/Licht/23.wav,6,Licht
293,words/Fernseher/23.wav,6,Fernseher
294,words/Staubsauger/23.wav,6,Staubsauger
295,words/warm/24.wav,6,warm
296,words/Radio/22.wav,6,Radio
297,words/Heizung/23.wav,6,Heizung
298,words/Staubsauger/24.wav,6,Staubsauger
299,words/Radio/23.wav,6,Radio
300,words/Schraube/24.wav,6,Schraube
301,words/Fernseher/24.wav,6,Fernseher
302,words/Alarm/23.wav,6,Alarm
303,words/Spiegel/24.wav,6,Spiegel
304,words/Alarm/24.wav,6,Alarm
305,words/Heizung/24.wav,6,Heizung
306,words/aus/24.wav,6,aus
307,words/Brötchen/24.wav,6,Brötchen
308,words/wunderbar/23.wav,6,wunderbar
309,words/Leitung/23.wav,6,Leitung
310,words/nicht/23.wav,6,nicht
311,words/Radio/24.wav,6,Radio
312,words/Leitung/24.wav,6,Leitung
313,words/an/22.wav,6,an
314,words/wunderbar/24.wav,6,wunderbar
315,words/nicht/24.wav,6,nicht
316,words/an/23.wav,6,an
317,words/offen/24.wav,6,offen
318,words/Licht/24.wav,6,Licht
319,words/an/24.wav,6,an
320,words/Brötchen/25.wav,7,Brötchen
321,words/kann/25.wav,7,kann
322,words/Staubsauger/25.wav,7,Staubsauger
323,words/Spiegel/25.wav,7,Spiegel
324,words/Alarm/25.wav,7,Alarm
325,words/Lüftung/25.wav,7,Lüftung
326,words/Ofen/25.wav,7,Ofen
327,words/Haus/25.wav,7,Haus
328,words/Heizung/25.wav,7,Heizung
329,words/Fernseher/25.wav,7,Fernseher
330,words/Ofen/26.wav,7,Ofen
331,words/Schraube/25.wav,7,Schraube
332,words/Spiegel/26.wav,7,Spiegel
333,words/Brötchen/26.wav,7,Brötchen
334,words/Licht/25.wav,7,Licht
335,words/kann/26.wav,7,kann
336,words/Staubsauger/26.wav,7,Staubsauger
337,words/Spiegel/27.wav,7,Spiegel
338,words/Brötchen/27.wav,7,Brötchen
339,words/Lüftung/26.wav,7,Lüftung
340,words/aus/25.wav,7,aus
341,words/Haus/26.wav,7,Haus
342,words/nicht/25.wav,7,nicht
343,words/warm/25.wav,7,warm
344,words/Schraube/26.wav,7,Schraube
345,words/Haus/27.wav,7,Haus
346,words/Schraube/27.wav,7,Schraube
347,words/kann/27.wav,7,kann
348,words/warm/26.wav,7,warm
349,words/nicht/26.wav,7,nicht
350,words/Heizung/26.wav,7,Heizung
351,words/aus/26.wav,7,aus
352,words/an/25.wav,7,an
353,words/Lüftung/27.wav,7,Lüftung
354,words/Leitung/25.wav,7,Leitung
355,words/offen/25.wav,7,offen
356,words/Haus/28.wav,7,Haus
357,words/Lüftung/28.wav,7,Lüftung
358,words/offen/26.wav,7,offen
359,words/warm/27.wav,7,warm
360,words/wunderbar/25.wav,7,wunderbar
361,words/Licht/26.wav,7,Licht
362,words/Ofen/27.wav,7,Ofen
363,words/Leitung/26.wav,7,Leitung
364,words/aus/27.wav,7,aus
365,words/Alarm/26.wav,7,Alarm
366,words/offen/27.wav,7,offen
367,words/Fernseher/26.wav,7,Fernseher
368,words/kann/28.wav,7,kann
369,words/Ofen/28.wav,7,Ofen
370,words/wunderbar/26.wav,7,wunderbar
371,words/Radio/25.wav,7,Radio
372,words/Licht/27.wav,7,Licht
373,words/Fernseher/27.wav,7,Fernseher
374,words/Staubsauger/27.wav,7,Staubsauger
375,words/warm/28.wav,7,warm
376,words/Radio/26.wav,7,Radio
377,words/Heizung/27.wav,7,Heizung
378,words/Staubsauger/28.wav,7,Staubsauger
379,words/Radio/27.wav,7,Radio
380,words/Schraube/28.wav,7,Schraube
381,words/Fernseher/28.wav,7,Fernseher
382,words/Alarm/27.wav,7,Alarm
383,words/Spiegel/28.wav,7,Spiegel
384,words/Alarm/28.wav,7,Alarm
385,words/Heizung/28.wav,7,Heizung
386,words/aus/28.wav,7,aus
387,words/Brötchen/28.wav,7,Brötchen
388,words/wunderbar/27.wav,7,wunderbar
389,words/Leitung/27.wav,7,Leitung
390,words/nicht/27.wav,7,nicht
391,words/Radio/28.wav,7,Radio
392,words/Leitung/28.wav,7,Leitung
393,words/an/26.wav,7,an
394,words/wunderbar/28.wav,7,wunderbar
395,words/nicht/28.wav,7,nicht
396,words/an/27.wav,7,an
397,words/offen/28.wav,7,offen
398,words/Licht/28.wav,7,Licht
399,words/an/28.wav,7,an
400,words/Brötchen/29.wav,8,Brötchen
401,words/kann/29.wav,8,kann
402,words/Staubsauger/29.wav,8,Staubsauger
403,words/Spiegel/29.wav,8,Spiegel
404,words/Alarm/29.wav,8,Alarm
405,words/Lüftung/29.wav,8,Lüftung
406,words/Ofen/29.wav,8,Ofen
407,words/Haus/29.wav,8,Haus
408,words/Heizung/29.wav,8,Heizung
409,words/Fernseher/29.wav,8,Fernseher
410,words/Ofen/30.wav,8,Ofen
411,words/Schraube/29.wav,8,Schraube
412,words/Spiegel/30.wav,8,Spiegel
413,words/Brötchen/30.wav,8,Brötchen
414,words/Licht/29.wav,8,Licht
415,words/kann/30.wav,8,kann
416,words/Staubsauger/30.wav,8,Staubsauger
417,words/Spiegel/31.wav,8,Spiegel
418,words/Brötchen/31.wav,8,Brötchen
419,words/Lüftung/30.wav,8,Lüftung
420,words/aus/29.wav,8,aus
421,words/Haus/30.wav,8,Haus
422,words/nicht/29.wav,8,nicht
423,words/warm/29.wav,8,warm
424,words/Schraube/30.wav,8,Schraube
425,words/Haus/31.wav,8,Haus
426,words/Schraube/31.wav,8,Schraube
427,words/kann/31.wav,8,kann
428,words/warm/30.wav,8,warm
429,words/nicht/30.wav,8,nicht
430,words/Heizung/30.wav,8,Heizung
431,words/aus/30.wav,8,aus
432,words/an/29.wav,8,an
433,words/Lüftung/31.wav,8,Lüftung
434,words/Leitung/29.wav,8,Leitung
435,words/offen/29.wav,8,offen
436,words/Haus/32.wav,8,Haus
437,words/Lüftung/32.wav,8,Lüftung
438,words/offen/30.wav,8,offen
439,words/warm/31.wav,8,warm
440,words/wunderbar/29.wav,8,wunderbar
441,words/Licht/30.wav,8,Licht
442,words/Ofen/31.wav,8,Ofen
443,words/Leitung/30.wav,8,Leitung
444,words/aus/31.wav,8,aus
445,words/Alarm/30.wav,8,Alarm
446,words/offen/31.wav,8,offen
447,words/Fernseher/30.wav,8,Fernseher
448,words/kann/32.wav,8,kann
449,words/Ofen/32.wav,8,Ofen
450,words/wunderbar/30.wav,8,wunderbar
451,words/Radio/29.wav,8,Radio
452,words/Licht/31.wav,8,Licht
453,words/Fernseher/31.wav,8,Fernseher
454,words/Staubsauger/31.wav,8,Staubsauger
455,words/warm/32.wav,8,warm
456,words/Radio/30.wav,8,Radio
457,words/Heizung/31.wav,8,Heizung
458,words/Staubsauger/32.wav,8,Staubsauger
459,words/Radio/31.wav,8,Radio
460,words/Schraube/32.wav,8,Schraube
461,words/Fernseher/32.wav,8,Fernseher
462,words/Alarm/31.wav,8,Alarm
463,words/Spiegel/32.wav,8,Spiegel
464,words/Alarm/32.wav,8,Alarm
465,words/Heizung/32.wav,8,Heizung
466,words/aus/32.wav,8,aus
467,words/Brötchen/32.wav,8,Brötchen
468,words/wunderbar/31.wav,8,wunderbar
469,words/Leitung/31.wav,8,Leitung
470,words/nicht/31.wav,8,nicht
471,words/Radio/32.wav,8,Radio
472,words/Leitung/32.wav,8,Leitung
473,words/an/30.wav,8,an
474,words/wunderbar/32.wav,8,wunderbar
475,words/nicht/32.wav,8,nicht
476,words/an/31.wav,8,an
477,words/offen/32.wav,8,offen
478,words/Licht/32.wav,8,Licht
479,words/an/32.wav,8,an
480,words/Brötchen/37.wav,10,Brötchen
481,words/kann/37.wav,10,kann
482,words/Staubsauger/37.wav,10,Staubsauger
483,words/Spiegel/37.wav,10,Spiegel
484,words/Alarm/37.wav,10,Alarm
485,words/Lüftung/37.wav,10,Lüftung
486,words/Ofen/37.wav,10,Ofen
487,words/Haus/37.wav,10,Haus
488,words/Heizung/37.wav,10,Heizung
489,words/Fernseher/37.wav,10,Fernseher
490,words/Ofen/38.wav,10,Ofen
491,words/Schraube/37.wav,10,Schraube
492,words/Spiegel/38.wav,10,Spiegel
493,words/Brötchen/38.wav,10,Brötchen
494,words/Licht/37.wav,10,Licht
495,words/kann/38.wav,10,kann
496,words/Staubsauger/38.wav,10,Staubsauger
497,words/Spiegel/39.wav,10,Spiegel
498,words/Brötchen/39.wav,10,Brötchen
499,words/Lüftung/38.wav,10,Lüftung
500,words/aus/37.wav,10,aus
501,words/Haus/38.wav,10,Haus
502,words/nicht/37.wav,10,nicht
503,words/warm/37.wav,10,warm
504,words/Schraube/38.wav,10,Schraube
505,words/Haus/39.wav,10,Haus
506,words/Schraube/39.wav,10,Schraube
507,words/kann/39.wav,10,kann
508,words/warm/38.wav,10,warm
509,words/nicht/38.wav,10,nicht
510,words/Heizung/38.wav,10,Heizung
511,words/aus/38.wav,10,aus
512,words/an/37.wav,10,an
513,words/Lüftung/39.wav,10,Lüftung
514,words/Leitung/37.wav,10,Leitung
515,words/offen/37.wav,10,offen
516,words/Haus/40.wav,10,Haus
517,words/Lüftung/40.wav,10,Lüftung
518,words/offen/38.wav,10,offen
519,words/warm/39.wav,10,warm
520,words/wunderbar/37.wav,10,wunderbar
521,words/Licht/38.wav,10,Licht
522,words/Ofen/39.wav,10,Ofen
523,words/Leitung/38.wav,10,Leitung
524,words/aus/39.wav,10,aus
525,words/Alarm/38.wav,10,Alarm
526,words/offen/39.wav,10,offen
527,words/Fernseher/38.wav,10,Fernseher
528,words/kann/40.wav,10,kann
529,words/Ofen/40.wav,10,Ofen
530,words/wunderbar/38.wav,10,wunderbar
531,words/Radio/37.wav,10,Radio
532,words/Licht/39.wav,10,Licht
533,words/Fernseher/39.wav,10,Fernseher
534,words/Staubsauger/39.wav,10,Staubsauger
535,words/warm/40.wav,10,warm
536,words/Radio/38.wav,10,Radio
537,words/Heizung/39.wav,10,Heizung
538,words/Staubsauger/40.wav,10,Staubsauger
539,words/Radio/39.wav,10,Radio
540,words/Schraube/40.wav,10,Schraube
541,words/Fernseher/40.wav,10,Fernseher
542,words/Alarm/39.wav,10,Alarm
543,words/Spiegel/40.wav,10,Spiegel
544,words/Alarm/40.wav,10,Alarm
545,words/Heizung/40.wav,10,Heizung
546,words/aus/40.wav,10,aus
547,words/Brötchen/40.wav,10,Brötchen
548,words/wunderbar/39.wav,10,wunderbar
549,words/Leitung/39.wav,10,Leitung
550,words/nicht/39.wav,10,nicht
551,words/Radio/40.wav,10,Radio
552,words/Leitung/40.wav,10,Leitung
553,words/an/38.wav,10,an
554,words/wunderbar/40.wav,10,wunderbar
555,words/nicht/40.wav,10,nicht
556,words/an/39.wav,10,an
557,words/offen/40.wav,10,offen
558,words/Licht/40.wav,10,Licht
559,words/an/40.wav,10,an
560,words/Brötchen/41.wav,11,Brötchen
561,words/kann/41.wav,11,kann
562,words/Staubsauger/41.wav,11,Staubsauger
563,words/Spiegel/41.wav,11,Spiegel
564,words/Alarm/41.wav,11,Alarm
565,words/Lüftung/41.wav,11,Lüftung
566,words/Ofen/41.wav,11,Ofen
567,words/Haus/41.wav,11,Haus
568,words/Heizung/41.wav,11,Heizung
569,words/Fernseher/41.wav,11,Fernseher
570,words/Ofen/42.wav,11,Ofen
571,words/Schraube/41.wav,11,Schraube
572,words/Spiegel/42.wav,11,Spiegel
573,words/Brötchen/42.wav,11,Brötchen
574,words/Licht/41.wav,11,Licht
575,words/kann/42.wav,11,kann
576,words/Staubsauger/42.wav,11,Staubsauger
577,words/Spiegel/43.wav,11,Spiegel
578,words/Brötchen/43.wav,11,Brötchen
579,words/Lüftung/42.wav,11,Lüftung
580,words/aus/41.wav,11,aus
581,words/Haus/42.wav,11,Haus
582,words/nicht/41.wav,11,nicht
583,words/warm/41.wav,11,warm
584,words/Schraube/42.wav,11,Schraube
585,words/Haus/43.wav,11,Haus
586,words/Schraube/43.wav,11,Schraube
587,words/kann/43.wav,11,kann
588,words/warm/42.wav,11,warm
589,words/nicht/42.wav,11,nicht
590,words/Heizung/42.wav,11,Heizung
591,words/aus/42.wav,11,aus
592,words/an/41.wav,11,an
593,words/Lüftung/43.wav,11,Lüftung
594,words/Leitung/41.wav,11,Leitung
595,words/offen/41.wav,11,offen
596,words/Haus/44.wav,11,Haus
597,words/Lüftung/44.wav,11,Lüftung
598,words/offen/42.wav,11,offen
599,words/warm/43.wav,11,warm
600,words/wunderbar/41.wav,11,wunderbar
601,words/Licht/42.wav,11,Licht
602,words/Ofen/43.wav,11,Ofen
603,words/Leitung/42.wav,11,Leitung
604,words/aus/43.wav,11,aus
605,words/Alarm/42.wav,11,Alarm
606,words/offen/43.wav,11,offen
607,words/Fernseher/42.wav,11,Fernseher
608,words/kann/44.wav,11,kann
609,words/Ofen/44.wav,11,Ofen
610,words/wunderbar/42.wav,11,wunderbar
611,words/Radio/41.wav,11,Radio
612,words/Licht/43.wav,11,Licht
613,words/Fernseher/43.wav,11,Fernseher
614,words/Staubsauger/43.wav,11,Staubsauger
615,words/warm/44.wav,11,warm
616,words/Radio/42.wav,11,Radio
617,words/Heizung/43.wav,11,Heizung
618,words/Staubsauger/44.wav,11,Staubsauger
619,words/Radio/43.wav,11,Radio
620,words/Schraube/44.wav,11,Schraube
621,words/Fernseher/44.wav,11,Fernseher
622,words/Alarm/43.wav,11,Alarm
623,words/Spiegel/44.wav,11,Spiegel
624,words/Alarm/44.wav,11,Alarm
625,words/Heizung/44.wav,11,Heizung
626,words/aus/44.wav,11,aus
627,words/Brötchen/44.wav,11,Brötchen
628,words/wunderbar/43.wav,11,wunderbar
629,words/Leitung/43.wav,11,Leitung
630,words/nicht/43.wav,11,nicht
631,words/Radio/44.wav,11,Radio
632,words/Leitung/44.wav,11,Leitung
633,words/an/42.wav,11,an
634,words/wunderbar/44.wav,11,wunderbar
635,words/nicht/44.wav,11,nicht
636,words/an/43.wav,11,an
637,words/offen/44.wav,11,offen
638,words/Licht/44.wav,11,Licht
639,words/an/44.wav,11,an
640,words/Brötchen/45.wav,12,Brötchen
641,words/kann/45.wav,12,kann
642,words/Staubsauger/45.wav,12,Staubsauger
643,words/Spiegel/45.wav,12,Spiegel
644,words/Alarm/45.wav,12,Alarm
645,words/Lüftung/45.wav,12,Lüftung
646,words/Ofen/45.wav,12,Ofen
647,words/Haus/45.wav,12,Haus
648,words/Heizung/45.wav,12,Heizung
649,words/Fernseher/45.wav,12,Fernseher
650,words/Ofen/46.wav,12,Ofen
651,words/Schraube/45.wav,12,Schraube
652,words/Spiegel/46.wav,12,Spiegel
653,words/Brötchen/46.wav,12,Brötchen
654,words/Licht/45.wav,12,Licht
655,words/kann/46.wav,12,kann
656,words/Staubsauger/46.wav,12,Staubsauger
657,words/Spiegel/47.wav,12,Spiegel
658,words/Brötchen/47.wav,12,Brötchen
659,words/Lüftung/46.wav,12,Lüftung
660,words/aus/45.wav,12,aus
661,words/Haus/46.wav,12,Haus
662,words/nicht/45.wav,12,nicht
663,words/warm/45.wav,12,warm
664,words/Schraube/46.wav,12,Schraube
665,words/Haus/47.wav,12,Haus
666,words/Schraube/47.wav,12,Schraube
667,words/kann/47.wav,12,kann
668,words/warm/46.wav,12,warm
669,words/nicht/46.wav,12,nicht
670,words/Heizung/46.wav,12,Heizung
671,words/aus/46.wav,12,aus
672,words/an/45.wav,12,an
673,words/Lüftung/47.wav,12,Lüftung
674,words/Leitung/45.wav,12,Leitung
675,words/offen/45.wav,12,offen
676,words/Haus/48.wav,12,Haus
677,words/Lüftung/48.wav,12,Lüftung
678,words/offen/46.wav,12,offen
679,words/warm/47.wav,12,warm
680,words/wunderbar/45.wav,12,wunderbar
681,words/Licht/46.wav,12,Licht
682,words/Ofen/47.wav,12,Ofen
683,words/Leitung/46.wav,12,Leitung
684,words/aus/47.wav,12,aus
685,words/Alarm/46.wav,12,Alarm
686,words/offen/47.wav,12,offen
687,words/Fernseher/46.wav,12,Fernseher
688,words/kann/48.wav,12,kann
689,words/Ofen/48.wav,12,Ofen
690,words/wunderbar/46.wav,12,wunderbar
